pair,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm,abs_step_ohm
117,-0.03,-1.709324e-06,-0.0299013626,0.03,1.653038e-06,0.0301353121,0.0600366747,3.362362e-06,17855.5059508762,32.145472652722674
118,-0.03,-1.707512e-06,-0.0299005543,0.03,1.653051e-06,0.0301343221,0.0600348764,3.360563e-06,17864.52936606158,9.023415185380145
119,-0.03,-1.711702e-06,-0.0299003678,0.03,1.651581e-06,0.0301350252,0.060035393,3.363283e-06,17850.235320667336,14.294045394242858
120,-0.03,-1.711147e-06,-0.029900913,0.03,1.649816e-06,0.0301356564,0.0600365694,3.360963e-06,17862.906970412943,12.671649745607283
121,-0.03,-1.711253e-06,-0.0298997557,0.03,1.653639e-06,0.0301359768,0.060035732499999994,3.364892e-06,17841.80071752674,21.106252886202128
122,-0.03,-1.710632e-06,-0.0299013195,0.03,1.653461e-06,0.0301352356,0.0600365551,3.3640929999999997e-06,17846.2828167949,4.4820992681598
123,-0.03,-1.710441e-06,-0.0299000952,0.03,1.644694e-06,0.0301347286,0.0600348238,3.355135e-06,17893.415257508266,47.13244071336521
124,-0.03,-1.705115e-06,-0.0299003822,0.03,1.656946e-06,0.0301332365,0.0600336187,3.362061e-06,17856.195559806914,37.21969770135183
125,-0.03,-1.711931e-06,-0.0299022043,0.03,1.657078e-06,0.0301346043,0.0600368086,3.369009e-06,17820.317072468493,35.87848733842111
126,-0.03,-1.704434e-06,-0.0298994353,0.03,1.654657e-06,0.0301369812,0.060036416499999995,3.359091e-06,17872.81633632432,52.49926385582512
127,-0.03,-1.707352e-06,-0.0299014726,0.03,1.655482e-06,0.0301350778,0.0600365504,3.362834e-06,17852.962828376305,19.85350794801343
128,-0.03,-1.71159e-06,-0.0298997366,0.03,1.655349e-06,0.0301354938,0.0600352304,3.366939e-06,17830.80430028581,22.158528090494656
129,-0.03,-1.712399e-06,-0.0299006213,0.03,1.654326e-06,0.0301349008,0.0600355221,3.3667250000000004e-06,17832.024326311177,1.2200260253666784
130,-0.03,-1.713158e-06,-0.0299008891,0.03,1.655107e-06,0.0301345373,0.0600354264,3.368265e-06,17823.842957724526,8.181368586650933
131,-0.03,-1.711059e-06,-0.0299015682,0.03,1.65344e-06,0.0301353599,0.0600369281,3.364499e-06,17844.24013798191,20.397180257383297
