nplc,pair,elapsed_s_total,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm
0.3,29,7.380165500000658,-0.03,-1.920406e-06,-0.0298942717,0.03,1.945903e-06,0.0301110402,0.0600053119,3.866309e-06,15520.050751246214
0.3,30,7.380165500000658,-0.03,-1.640498e-06,-0.0299074711,0.03,1.638309e-06,0.0301352393,0.060042710400000004,3.278807e-06,18312.364954692366
0.3,31,7.380165500000658,-0.03,-2.35665e-06,-0.0298932036,0.03,1.656124e-06,0.0301329597,0.060026163300000004,4.0127740000000005e-06,14958.769993027267
0.3,32,7.380165500000658,-0.03,-1.62743e-06,-0.0298959933,0.03,2.109771e-06,0.0301312699,0.0600272632,3.737201e-06,16062.091174651832
0.3,33,7.380165500000658,-0.03,-1.730782e-06,-0.029898512,0.03,2.309456e-06,0.0301544646,0.0600529766,4.040238e-06,14863.722533177503
0.3,34,7.380165500000658,-0.03,-1.626341e-06,-0.0298892183,0.03,2.102739e-06,0.0301406576,0.0600298759,3.72908e-06,16097.771005180903
0.3,35,7.380165500000658,-0.03,-2.333903e-06,-0.0298841644,0.03,2.027084e-06,0.030147066,0.060031230399999996,4.3609870000000005e-06,13765.514641524955
0.3,36,7.380165500000658,-0.03,-2.023032e-06,-0.0298947334,0.03,1.83739e-06,0.0301418692,0.0600366026,3.860422e-06,15551.823764344936
0.3,37,7.380165500000658,-0.03,-2.08762e-06,-0.0298860454,0.03,2.2795e-06,0.0301394461,0.0600254915,4.36712e-06,13744.86881514591
0.3,38,7.380165500000658,-0.03,-2.332886e-06,-0.029890764,0.03,1.664979e-06,0.0301379954,0.0600287594,3.997865e-06,15015.204215249889
0.3,39,7.380165500000658,-0.03,-2.253521e-06,-0.0298926451,0.03,1.895833e-06,0.0301475124,0.060040157499999997,4.1493540000000005e-06,14469.76023255668
0.3,40,7.380165500000658,-0.03,-1.636505e-06,-0.0298971724,0.03,1.844086e-06,0.030154635,0.060051807400000004,3.480591e-06,17253.336401777746
0.3,41,7.380165500000658,-0.03,-1.952242e-06,-0.0298987161,0.03,1.928983e-06,0.0301393632,0.060038079300000005,3.881224999999999e-06,15468.847928167013
0.3,42,7.380165500000658,-0.03,-2.11033e-06,-0.0298898209,0.03,1.734967e-06,0.0301412762,0.0600310971,3.845297e-06,15611.563190047476
0.3,43,7.380165500000658,-0.03,-2.347092e-06,-0.0298973452,0.03,2.322238e-06,0.030139969,0.0600373142,4.66933e-06,12857.800626642365
0.3,44,7.380165500000658,-0.03,-2.286009e-06,-0.0298912875,0.03,2.333254e-06,0.0301355692,0.0600268567,4.6192630000000004e-06,12994.899121353339
0.3,45,7.380165500000658,-0.03,-1.910731e-06,-0.0298962133,0.03,2.09831e-06,0.0301435877,0.060039801,4.0090410000000006e-06,14976.100518802374
0.3,46,7.380165500000658,-0.03,-1.96437e-06,-0.0298936709,0.03,1.633802e-06,0.0301502127,0.0600438836,3.5981719999999998e-06,16687.330010905538
0.3,47,7.380165500000658,-0.03,-1.978592e-06,-0.0298873901,0.03,2.016316e-06,0.0301475505,0.0600349406,3.994908e-06,15027.865622938001
0.3,48,7.380165500000658,-0.03,-2.177373e-06,-0.0298967476,0.03,1.697296e-06,0.0301417956,0.0600385432,3.874669e-06,15495.141184963157
0.3,49,7.380165500000658,-0.03,-2.063174e-06,-0.0298948028,0.03,2.355645e-06,0.0301400421,0.060034844899999995,4.418819e-06,13586.174247010342
0.3,50,7.380165500000658,-0.03,-1.923809e-06,-0.0299013068,0.03,2.186014e-06,0.0301397073,0.0600410141,4.1098230000000004e-06,14609.148398848318
0.3,51,7.380165500000658,-0.03,-1.645899e-06,-0.0298972737,0.03,1.638957e-06,0.0301388146,0.0600360883,3.284856e-06,18276.62713373128
0.3,52,7.380165500000658,-0.03,-1.725643e-06,-0.0298967516,0.03,2.074492e-06,0.0301463599,0.060043111499999996,3.800135e-06,15800.257490852297
0.3,53,7.380165500000658,-0.03,-2.316463e-06,-0.0298978197,0.03,1.655945e-06,0.0301399514,0.0600377711,3.972408e-06,15113.697057301264
