round,nplc,pair,t_s,pair_elapsed_s,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm
0,1.0,150,25.360193599999548,0.17808609999974578,-0.03,-2.009419e-06,-0.0298975509,0.03,2.064005e-06,0.0301387639,0.060036314800000004,4.073424e-06,14738.538094733081
0,1.0,151,25.527997700000014,0.16780000000017026,-0.03,-2.008983e-06,-0.0298957623,0.03,2.063383e-06,0.0301375874,0.0600333497,4.0723660000000005e-06,14741.639061911428
0,1.0,152,25.695343299999877,0.16734170000017912,-0.03,-2.009833e-06,-0.0298963409,0.03,2.06325e-06,0.0301355023,0.0600318432,4.073083e-06,14738.674168928057
0,1.0,153,25.86353710000003,0.16819050000049174,-0.03,-2.009519e-06,-0.0298953845,0.03,2.063406e-06,0.0301358992,0.0600312837,4.072925e-06,14739.108552207566
0,1.0,154,26.023601599999893,0.16006110000034823,-0.03,-2.007647e-06,-0.0298966087,0.03,2.063543e-06,0.0301352488,0.0600318575,4.07119e-06,14745.530790751598
0,1.0,155,26.185990799999672,0.1623822999999902,-0.03,-2.008766e-06,-0.0298963648,0.03,2.063985e-06,0.0301364779,0.0600328427,4.072751e-06,14740.121038580555
0,1.0,156,26.350682999999663,0.16468879999956698,-0.03,-2.009181e-06,-0.0298969053,0.03,2.063816e-06,0.0301359757,0.060032880999999996,4.072997e-06,14739.240171303833
0,1.0,157,26.51818009999988,0.1674924999997529,-0.03,-2.00917e-06,-0.0298962788,0.03,2.065488e-06,0.0301354114,0.0600316902,4.074658e-06,14732.93959885713
0,1.0,158,26.682359899999938,0.16417550000005576,-0.03,-2.009191e-06,-0.0298960588,0.03,2.064752e-06,0.0301363248,0.0600323836,4.073943e-06,14735.695516603939
0,1.0,159,26.844586999999592,0.16222319999997126,-0.03,-2.010301e-06,-0.0298976226,0.03,2.064936e-06,0.0301370852,0.0600347078,4.075237e-06,14731.58685004087
0,1.0,160,27.007524399999966,0.16293430000041553,-0.03,-2.009895e-06,-0.0298970966,0.03,2.065002e-06,0.0301356936,0.0600327902,4.074897000000001e-06,14732.345431062426
0,1.0,161,27.18179820000023,0.17427029999998922,-0.03,-2.009983e-06,-0.0298976943,0.03,2.064298e-06,0.0301372718,0.0600349661,4.074281e-06,14735.10690597924
0,1.0,162,27.35272350000014,0.1709219000003941,-0.03,-2.008931e-06,-0.029896101,0.03,2.064338e-06,0.0301368449,0.0600329459,4.073269000000001e-06,14738.271864686569
0,1.0,163,27.521023100000093,0.16829490000054648,-0.03,-2.010126e-06,-0.029896187,0.03,2.063968e-06,0.0301357737,0.0600319607,4.074094e-06,14735.045558595359
0,1.0,164,27.691828299999543,0.1708002999994278,-0.03,-2.010642e-06,-0.0298968948,0.03,2.064986e-06,0.0301367971,0.060033691900000005,4.075628e-06,14729.924296329302
0,1.0,165,27.855569399999695,0.16373429999930522,-0.03,-2.009738e-06,-0.0298988891,0.03,2.063969e-06,0.0301352955,0.0600341846,4.0737070000000005e-06,14736.991295643009
0,1.0,166,28.023529699999926,0.16795679999995627,-0.03,-2.009011e-06,-0.029896804,0.03,2.06408e-06,0.0301351089,0.0600319129,4.073091e-06,14738.66233285728
0,1.0,167,28.1930725000002,0.16953879999982746,-0.03,-2.010921e-06,-0.0298949532,0.03,2.065577e-06,0.030137261,0.0600322142,4.076498e-06,14726.41816578838
0,1.0,168,28.360420899999554,0.1673414999995657,-0.03,-2.008464e-06,-0.0298974257,0.03,2.064451e-06,0.030136735,0.060034160700000005,4.072915000000001e-06,14739.85111400557
0,1.0,169,28.525621099999626,0.16519629999947938,-0.03,-2.00977e-06,-0.0298966175,0.03,2.064522e-06,0.0301356398,0.0600322573,4.074292e-06,14734.4022716094
0,1.0,170,28.691913399999976,0.16628860000037093,-0.03,-2.01092e-06,-0.0298986117,0.03,2.062501e-06,0.0301348363,0.060033448,4.073421e-06,14737.84516748944
0,1.0,171,28.85944600000039,0.16752870000073017,-0.03,-2.00969e-06,-0.0298960149,0.03,2.06297e-06,0.0301363858,0.0600324007,4.07266e-06,14740.34186502188
0,1.0,172,29.02721610000026,0.16776579999987007,-0.03,-2.00901e-06,-0.029896847,0.03,2.063739e-06,0.0301350085,0.0600318555,4.072749e-06,14739.88588543021
0,1.0,173,29.18933459999971,0.16211109999949258,-0.03,-2.009564e-06,-0.0298986404,0.03,2.064629e-06,0.0301368019,0.0600354423,4.074193e-06,14735.542057040499
0,1.0,174,29.35934300000008,0.17000439999992523,-0.03,-2.009136e-06,-0.029896847,0.03,2.064806e-06,0.0301383753,0.060035222299999996,4.073942e-06,14736.395928071632
0,1.0,175,29.523116800000025,0.16376560000026075,-0.03,-2.011016e-06,-0.0298971292,0.03,2.06467e-06,0.0301383562,0.060035485400000005,4.075686e-06,14730.154727326886
0,1.0,176,29.68535619999966,0.16223529999933817,-0.03,-2.01038e-06,-0.0298975022,0.03,2.065414e-06,0.0301376866,0.0600351888,4.075794e-06,14729.691637997405
0,1.0,177,29.85949569999957,0.1741303999997399,-0.03,-2.010364e-06,-0.0298963831,0.03,2.064393e-06,0.0301366728,0.0600330559,4.074757e-06,14732.91680951772
0,1.0,178,30.040356900000006,0.1808573999996952,-0.03,-2.008648e-06,-0.0298975953,0.03,2.064752e-06,0.0301371393,0.0600347346,4.073400000000001e-06,14738.237001031077
0,0.3,0,0.12860799999998562,0.12860640000053536,-0.03,-1.888247e-06,-0.0298879626,0.03,2.115186e-06,0.0301365087,0.0600244713,4.003433e-06,14993.24986830053
0,0.3,1,0.24918049999996583,0.12056900000061432,-0.03,-2.300239e-06,-0.0298964749,0.03,2.253085e-06,0.0301373376,0.060033812500000006,4.553324e-06,13184.612494081248
0,0.3,2,0.3715281999993749,0.12234449999959907,-0.03,-2.225834e-06,-0.0298985313,0.03,2.014171e-06,0.0301359348,0.0600344661,4.240005e-06,14159.055496396819
0,0.3,3,0.49825460000010935,0.12672270000075514,-0.03,-1.986311e-06,-0.029894036,0.03,2.406751e-06,0.0301342579,0.0600282939,4.393062e-06,13664.340248327933
0,0.3,4,0.6221777000000657,0.12391569999999774,-0.03,-1.678928e-06,-0.0298923072,0.03,1.730797e-06,0.0301414154,0.0600337226,3.4097249999999998e-06,17606.61713188014
0,0.3,5,0.7480423999995764,0.12586089999967953,-0.03,-2.094047e-06,-0.0298923231,0.03,2.093278e-06,0.0301331739,0.060025497,4.187325e-06,14335.046121330444
0,0.3,6,0.8738039999998364,0.12575740000011137,-0.03,-2.336759e-06,-0.0298963402,0.03,2.411295e-06,0.0301379084,0.0600342486,4.748054e-06,12643.969213492515
0,0.3,7,0.9959202000000005,0.1221123000004809,-0.03,-1.742477e-06,-0.0298981416,0.03,1.872039e-06,0.0301435196,0.0600416612,3.6145160000000003e-06,16611.258934806207
0,0.3,8,1.1182394999996177,0.12231509999946866,-0.03,-1.649092e-06,-0.0298928651,0.03,2.404905e-06,0.0301389924,0.060031857499999994,4.053997e-06,14808.066582190366
0,0.3,9,1.2262863999994806,0.10804259999986243,-0.03,-1.704149e-06,-0.0298983551,0.03,2.162938e-06,0.0301349243,0.0600332794,3.867087e-06,15524.160537376067
0,0.3,10,1.351625399999648,0.1253340000002936,-0.03,-1.704318e-06,-0.0298997579,0.03,1.995278e-06,0.030141811,0.0600415689,3.699596e-06,16229.22310976658
0,0.3,11,1.4664097999993828,0.11477999999988242,-0.03,-1.954048e-06,-0.0298866063,0.03,1.713084e-06,0.0301384155,0.0600250218,3.667132e-06,16368.383194278254
0,0.3,12,1.5876287000000957,0.12121509999997215,-0.03,-2.372411e-06,-0.0299073141,0.03,2.36854e-06,0.0301382242,0.0600455383,4.740951e-06,12665.294009577403
0,0.3,13,1.7114394000000175,0.12380680000023858,-0.03,-2.347873e-06,-0.0299034085,0.03,2.026445e-06,0.0301448718,0.0600482803,4.374318e-06,13727.461126511607
0,0.3,14,1.8333898000000772,0.12194069999986823,-0.03,-1.969701e-06,-0.0298969203,0.03,2.232872e-06,0.0301354663,0.0600323866,4.2025730000000005e-06,14284.67431737652
0,0.3,15,1.9510481999996045,0.11765469999954803,-0.03,-1.752828e-06,-0.0299083293,0.03,1.824182e-06,0.0301356664,0.060043995700000005,3.5770099999999997e-06,16786.085501578138
0,0.3,16,2.0730220999994344,0.12196959999982937,-0.03,-1.987301e-06,-0.0299020804,0.03,2.175264e-06,0.0301363359,0.060038416299999994,4.162565e-06,14423.418324999127
0,0.3,17,2.2022797999998147,0.12925350000023172,-0.03,-1.772009e-06,-0.0299018572,0.03,2.389631e-06,0.0301213511,0.0600232083,4.16164e-06,14422.969862842532
0,0.3,18,2.317793000000165,0.11550900000020192,-0.03,-2.158629e-06,-0.0298963574,0.03,1.704307e-06,0.0301352679,0.0600316253,3.862936e-06,15540.414156486155
0,0.3,19,2.4398755000001984,0.1220792000003712,-0.03,-1.702288e-06,-0.0298958951,0.03,2.172197e-06,0.0301477499,0.060043645,3.874485e-06,15497.193820598093
0,0.3,20,2.568923299999369,0.1290434999991703,-0.03,-1.936234e-06,-0.0298969792,0.03,2.014168e-06,0.0301457573,0.0600427365,3.950402e-06,15199.145935021297
0,0.3,21,2.689672999999857,0.12074589999974705,-0.03,-2.161142e-06,-0.0298972183,0.03,2.413126e-06,0.0301393297,0.060036547999999995,4.574268e-06,13124.842707073567
0,0.3,22,2.8105963999996675,0.12091989999953512,-0.03,-2.094538e-06,-0.0299086002,0.03,2.020189e-06,0.0301291752,0.0600377754,4.114727e-06,14590.949873466696
0,0.3,23,2.9381392999994205,0.12753929999962565,-0.03,-2.00609e-06,-0.0299082335,0.03,2.102197e-06,0.0301402383,0.0600484718,4.108287e-06,14616.425726829697
0,0.3,24,3.058251599999494,0.12010430000009364,-0.03,-1.764286e-06,-0.0299048381,0.03,1.882982e-06,0.0301352009,0.060040039,3.6472679999999998e-06,16461.64718359057
0,0.3,25,3.172881999999845,0.11462659999961033,-0.03,-1.792158e-06,-0.0298995138,0.03,2.259352e-06,0.0301279955,0.060027509300000004,4.05151e-06,14816.083213419195
0,0.3,26,3.2866526999996495,0.1137668000001213,-0.03,-1.751661e-06,-0.0299037541,0.03,2.380212e-06,0.0301356632,0.060039417299999995,4.131873e-06,14530.799300946568
0,0.3,27,3.4019116999998005,0.11525499999970634,-0.03,-2.357185e-06,-0.0299030959,0.03,1.930364e-06,0.0301484946,0.0600515905,4.287549e-06,14006.041796840107
0,0.3,28,3.5299261999998635,0.12801070000023174,-0.03,-2.18121e-06,-0.0298910283,0.03,1.825337e-06,0.0301428035,0.0600338318,4.006547e-06,14983.93299766607
0,0.3,29,3.6508771999997407,0.12094629999955941,-0.03,-2.044126e-06,-0.029897915,0.03,2.410983e-06,0.0301353589,0.0600332739,4.455109e-06,13475.152661809172
0,0.3,30,3.7727482000000236,0.1218672000004517,-0.03,-1.952712e-06,-0.0299053436,0.03,2.17783e-06,0.0301313417,0.0600366853,4.130542e-06,14534.82020035143
0,0.3,31,3.8988210999996227,0.12606849999974656,-0.03,-1.753972e-06,-0.0299064117,0.03,2.338597e-06,0.0301284085,0.0600348202,4.092569e-06,14669.2261511046
0,0.3,32,4.019647000000077,0.12082240000017919,-0.03,-1.879956e-06,-0.029892208,0.03,1.697381e-06,0.0301457743,0.0600379823,3.577337e-06,16782.870134963523
0,0.3,33,4.133716800000002,0.11406609999994544,-0.03,-1.956895e-06,-0.0299039558,0.03,2.364807e-06,0.0301303437,0.0600342995,4.321702e-06,13891.355651083762
0,0.3,34,4.255688100000043,0.1219663000001674,-0.03,-1.681507e-06,-0.0299018835,0.03,2.421807e-06,0.0301386966,0.060040580100000004,4.103314e-06,14632.216813044286
0,0.3,35,4.378751399999601,0.12305870000000141,-0.03,-2.329323e-06,-0.0298930842,0.03,2.293628e-06,0.0301368475,0.0600299317,4.622951e-06,12985.197485329176
0,0.3,36,4.500496199999361,0.12174019999929442,-0.03,-1.909831e-06,-0.0298873137,0.03,2.058745e-06,0.0301372779,0.060024591599999996,3.968576000000001e-06,15124.969661662013
0,0.3,37,4.623623999999836,0.12312329999986105,-0.03,-2.05799e-06,-0.0299018994,0.03,1.764749e-06,0.0301448019,0.060046701300000005,3.822739e-06,15707.769036808426
0,0.3,38,4.75273180000022,0.12910400000055233,-0.03,-1.823164e-06,-0.0298920322,0.03,2.068867e-06,0.030140096,0.06003212820000001,3.892031e-06,15424.37051503444
0,0.3,39,4.875646499999675,0.12291110000023764,-0.03,-1.725625e-06,-0.0299008948,0.03,2.401169e-06,0.0301282362,0.060029131,4.126794e-06,14546.190335645539
0,0.3,40,5.004126199999519,0.12847489999967365,-0.03,-1.645948e-06,-0.0298925101,0.03,2.378987e-06,0.0301330343,0.0600255444,4.024935e-06,14913.419570750832
0,0.3,41,5.121484799999962,0.11735399999997753,-0.03,-2.352311e-06,-0.0298985196,0.03,1.906783e-06,0.0301453563,0.0600438759,4.259094e-06,14097.804814826815
0,0.3,42,5.243849599999521,0.12236049999955867,-0.03,-2.209884e-06,-0.0298968618,0.03,1.769177e-06,0.0301396178,0.0600364796,3.9790610000000006e-06,15088.10234374391
0,0.3,43,5.371143899999879,0.12729060000037862,-0.03,-2.341925e-06,-0.0299011817,0.03,1.700182e-06,0.0301336401,0.0600348218,4.042107e-06,14852.358386356424
0,0.3,44,5.495705499999531,0.12455829999998969,-0.03,-1.867758e-06,-0.0298997537,0.03,1.941806e-06,0.0301317551,0.0600315088,3.8095639999999998e-06,15758.104811994235
0,0.3,45,5.617588899999646,0.12187949999952252,-0.03,-1.652912e-06,-0.029894812,0.03,2.377091e-06,0.0301320739,0.0600268859,4.030003e-06,14894.997820100878
0,0.3,46,5.747899699999834,0.13030650000018795,-0.03,-1.833448e-06,-0.0299036433,0.03,2.124224e-06,0.0301325044,0.0600361477,3.957672e-06,15169.561221849612
0,0.3,47,5.866315100000065,0.1184108000006745,-0.03,-2.179022e-06,-0.0298930107,0.03,2.2034e-06,0.0301324884,0.060025499100000004,4.382422e-06,13696.877913628583
0,0.3,48,5.988258200000018,0.12193939999997383,-0.03,-2.344026e-06,-0.0299016507,0.03,1.915268e-06,0.03013421,0.0600358607,4.259294e-06,14095.261022131835
0,0.3,49,6.111933600000157,0.12367059999996854,-0.03,-2.105229e-06,-0.0299029737,0.03,2.045166e-06,0.030131278,0.0600342517,4.150395e-06,14464.707985625466
0,0.3,50,6.227552800000012,0.1156146000002991,-0.03,-1.75049e-06,-0.0298968237,0.03,2.393371e-06,0.0301524952,0.060049318899999996,4.143861e-06,14491.151826762527
0,0.3,51,6.350200699999732,0.12264479999976174,-0.03,-2.176903e-06,-0.0299044912,0.03,2.078007e-06,0.0301279942,0.0600324854,4.2549099999999996e-06,14108.99064845085
0,0.3,52,6.471555199999784,0.12135029999990365,-0.03,-1.941016e-06,-0.0298902721,0.03,2.163953e-06,0.0301393281,0.060029600200000005,4.104969000000001e-06,14623.642760761408
0,0.3,53,6.597192100000029,0.12563289999980043,-0.03,-2.016712e-06,-0.0299068823,0.03,2.336655e-06,0.0301406353,0.0600475176,4.353366999999999e-06,13793.35066398032
0,0.3,54,6.719358199999988,0.12215749999995751,-0.03,-1.817885e-06,-0.0298993423,0.03,2.102643e-06,0.0301319476,0.0600312899,3.920528e-06,15312.042127999086
0,0.3,55,6.834933699999965,0.11557170000014594,-0.03,-2.003149e-06,-0.0298996285,0.03,1.820095e-06,0.0301334445,0.060033073,3.823244e-06,15702.129657432277
0,0.3,56,6.9464146000000255,0.11147660000005999,-0.03,-2.33103e-06,-0.0298979228,0.03,1.707991e-06,0.0301378122,0.060035735,4.0390210000000006e-06,14863.93237371135
0,0.3,57,7.0733636999993905,0.12694499999997788,-0.03,-2.322462e-06,-0.0298958346,0.03,2.025852e-06,0.0301316272,0.0600274618,4.348314e-06,13804.76704304243
0,0.3,58,7.1947198999996544,0.12135250000028464,-0.03,-1.68583e-06,-0.0298967592,0.03,1.93086e-06,0.0301299534,0.060026712600000004,3.61669e-06,16597.14064517556
0,0.3,59,7.309312999999747,0.11458800000036717,-0.03,-1.646039e-06,-0.0299018602,0.03,2.037664e-06,0.0301281043,0.060029964500000005,3.683703e-06,16296.092410273035
0,0.3,60,7.430324500000097,0.1210071000004973,-0.03,-2.006744e-06,-0.0299160792,0.03,2.051955e-06,0.0301432958,0.060059375,4.0586989999999995e-06,14797.691329167303
0,0.3,61,7.548332299999856,0.11800270000003366,-0.03,-1.927757e-06,-0.0298999314,0.03,2.429397e-06,0.0301315763,0.0600315077,4.357154e-06,13777.68784394584
0,0.3,62,7.670438399999512,0.12210249999952794,-0.03,-2.066672e-06,-0.0299140784,0.03,2.062038e-06,0.0301370919,0.0600511703,4.128710000000001e-06,14544.777981500272
0,0.3,63,7.797389599999406,0.12694699999974546,-0.03,-1.865578e-06,-0.029894997,0.03,2.354719e-06,0.0301199553,0.0600149523,4.220297e-06,14220.551847417373
0,0.3,64,7.92244429999937,0.12504709999939223,-0.03,-2.362435e-06,-0.0299056934,0.03,1.806467e-06,0.0301388773,0.060044570699999994,4.168902e-06,14402.970062620805
0,0.3,65,8.036938299999747,0.11448759999984759,-0.03,-2.327702e-06,-0.0298962404,0.03,2.323193e-06,0.0301235261,0.0600197665,4.6508949999999995e-06,12904.992802460603
0,0.3,66,8.146924099999524,0.109981799999332,-0.03,-1.860211e-06,-0.0298834717,0.03,2.432753e-06,0.0301595051,0.0600429768,4.292964e-06,13986.368578911914
0,0.3,67,8.269913399999496,0.12298509999982343,-0.03,-2.19007e-06,-0.0299021545,0.03,1.993369e-06,0.0301366945,0.060038849,4.183439e-06,14351.553590239992
0,0.3,68,8.386259199999586,0.11634159999994154,-0.03,-1.914878e-06,-0.0298799734,0.03,1.966485e-06,0.030132167,0.0600121404,3.881363e-06,15461.615004832063
0,0.3,69,8.52307699999983,0.13681400000041322,-0.03,-1.646024e-06,-0.0299085087,0.03,2.062727e-06,0.0301562867,0.060064795399999996,3.708751e-06,16195.424119872161
0,0.3,70,8.644811399999526,0.12173059999986435,-0.03,-2.334012e-06,-0.0298923121,0.03,1.699238e-06,0.0301328366,0.0600251487,4.03325e-06,14882.575763962066
0,0.3,71,8.771984899999552,0.1271694999995816,-0.03,-2.365082e-06,-0.0298808502,0.03,1.921254e-06,0.0301375234,0.0600183736,4.286336e-06,14002.255912742257
0,0.3,72,8.89202380000006,0.12003400000048714,-0.03,-1.701718e-06,-0.0298890919,0.03,2.13155e-06,0.0301430073,0.0600320992,3.833268e-06,15660.81453214333
0,0.3,73,9.016079899999568,0.12405159999980242,-0.03,-1.69478e-06,-0.0298969809,0.03,2.426503e-06,0.0301284151,0.060025396,4.121283e-06,14564.73530208918
0,0.3,74,9.14155049999954,0.12546320000001288,-0.03,-1.751065e-06,-0.0298926608,0.03,2.209935e-06,0.0301433362,0.060035997,3.961e-06,15156.777833880335
0,0.3,75,9.255801799999972,0.11424770000030549,-0.03,-2.297748e-06,-0.0298951955,0.03,1.704153e-06,0.0301324801,0.0600276756,4.001901e-06,14999.790249683838
0,0.3,76,9.377868800000215,0.12206330000026355,-0.03,-1.698463e-06,-0.0299080441,0.03,2.067023e-06,0.0301517532,0.060059797299999995,3.765486e-06,15950.078502482813
0,0.3,77,9.506588700000066,0.12871429999995598,-0.03,-1.948985e-06,-0.0298884204,0.03,2.106958e-06,0.0301389842,0.0600274046,4.0559430000000005e-06,14799.863952723199
0,0.3,78,9.623380799999723,0.11678789999950823,-0.03,-2.188616e-06,-0.0299058921,0.03,2.341871e-06,0.030131699,0.0600375911,4.5304869999999995e-06,13251.906715547359
0,0.3,79,9.73593819999951,0.11255369999980758,-0.03,-2.3729e-06,-0.0298902141,0.03,1.88666e-06,0.0301290089,0.060019223,4.2595600000000004e-06,14090.47483777667
0,0.3,80,9.861272299999655,0.12533040000016626,-0.03,-1.736216e-06,-0.0298954109,0.03,1.715844e-06,0.0301327391,0.06002815,3.45206e-06,17389.080722814782
0,0.3,81,9.98583999999937,0.12456349999956728,-0.03,-1.953495e-06,-0.0298974513,0.03,1.722705e-06,0.0301364375,0.0600338888,3.6762e-06,16330.419672487895
0,0.3,82,10.108803099999932,0.12295950000043376,-0.03,-2.282857e-06,-0.029895634,0.03,1.840074e-06,0.0301346839,0.060030317900000005,4.122931000000001e-06,14560.107336261508
0,0.3,83,10.231993700000203,0.12318649999997433,-0.03,-1.993022e-06,-0.0299096302,0.03,2.393632e-06,0.0301415545,0.060051184699999996,4.386654e-06,13689.519323839992
0,0.3,84,10.357659100000092,0.12565880000056495,-0.03,-2.172211e-06,-0.0298973397,0.03,2.320975e-06,0.030135762,0.0600331017,4.493186e-06,13360.920669654006
0,0.3,85,10.84979999999996,0.4921372999997402,-0.03,-1.943235e-06,-0.029897004,0.03,2.259221e-06,0.0301389502,0.060035954200000005,4.2024560000000005e-06,14285.920947179458
0,0.3,86,11.220668699999806,0.3708641000002899,-0.03,-1.844312e-06,-0.0298945031,0.03,1.91591e-06,0.0301452886,0.0600397917,3.760222e-06,15967.086969865075
0,0.3,87,11.342631399999846,0.12195840000003955,-0.03,-2.266561e-06,-0.029899301,0.03,1.752609e-06,0.0301184293,0.0600177303,4.01917e-06,14932.866810809197
0,0.3,88,11.470593799999733,0.12795829999959096,-0.03,-2.337764e-06,-0.0298952682,0.03,1.711881e-06,0.0301306236,0.060025891799999995,4.049645e-06,14822.507108647795
0,0.3,89,11.591363999999885,0.12076369999977032,-0.03,-1.749342e-06,-0.0298918251,0.03,2.276451e-06,0.0301337319,0.060025557,4.025793e-06,14910.244267402722
0,0.3,90,11.70527949999996,0.113911299999927,-0.03,-1.696556e-06,-0.0299309741,0.03,2.400323e-06,0.0301458547,0.060076828799999996,4.096879000000001e-06,14664.047632356236
0,0.3,91,11.827725899999677,0.12244209999971645,-0.03,-2.329412e-06,-0.0298898787,0.03,1.934907e-06,0.0301279531,0.060017831800000004,4.2643189999999994e-06,14074.423559775902
0,0.3,92,11.987410900000214,0.1596811000008529,-0.03,-1.778443e-06,-0.0298974665,0.03,2.38542e-06,0.0301340585,0.060031525,4.163863e-06,14417.267090679978
0,0.3,93,12.103543199999876,0.11612560000048688,-0.03,-2.072802e-06,-0.0298916481,0.03,2.344144e-06,0.0301173046,0.0600089527,4.416946e-06,13586.073431733148
0,0.3,94,12.22532129999945,0.1217713999994885,-0.03,-2.374651e-06,-0.0298982955,0.03,1.718986e-06,0.0301338991,0.060032194600000005,4.0936370000000005e-06,14664.757671478932
0,0.3,95,12.354627799999435,0.12930229999983567,-0.03,-2.306056e-06,-0.0299023444,0.03,1.948366e-06,0.030123614,0.060025958399999996,4.254422e-06,14109.07484024857
0,0.3,96,12.474842099999478,0.12021109999932378,-0.03,-1.667068e-06,-0.0299098809,0.03,1.79143e-06,0.0301440661,0.060053946999999996,3.4584980000000004e-06,17364.169937354305
0,0.3,97,12.618010600000162,0.14316500000040833,-0.03,-1.673548e-06,-0.029903393,0.03,2.092112e-06,0.0301445443,0.0600479373,3.76566e-06,15946.191982281991
0,0.3,98,12.732284499999878,0.11427000000003318,-0.03,-1.991762e-06,-0.0298988499,0.03,2.383898e-06,0.0301355856,0.0600344355,4.37566e-06,13720.086912602897
0,0.3,99,12.85553759999948,0.12324959999932616,-0.03,-1.679105e-06,-0.0298893173,0.03,2.378747e-06,0.0301250646,0.0600143819,4.057852e-06,14789.692157328556
0,0.3,100,12.980048100000204,0.12450680000074499,-0.03,-2.374227e-06,-0.029893159,0.03,1.872385e-06,0.0301432212,0.0600363802,4.2466120000000005e-06,14137.477170035783
0,0.3,101,13.105718099999649,0.12566619999961404,-0.03,-2.260717e-06,-0.0298750866,0.03,1.709534e-06,0.030136082,0.0600111686,3.970251e-06,15115.207728680125
0,0.3,102,13.2263825,0.1206599000006463,-0.03,-2.305002e-06,-0.0298889709,0.03,1.876063e-06,0.0301357473,0.0600247182,4.181065e-06,14356.322659418116
0,0.3,103,13.351550100000168,0.1251642000006541,-0.03,-1.667947e-06,-0.0298929242,0.03,2.336455e-06,0.0301339141,0.060026838299999996,4.004402e-06,14990.212845763237
0,0.3,104,13.472465400000146,0.12090850000004139,-0.03,-1.689334e-06,-0.0299015003,0.03,2.385133e-06,0.0301245887,0.060026089000000005,4.074467e-06,14732.255531827845
0,0.3,105,13.587503499999912,0.11503429999993386,-0.03,-1.66455e-06,-0.0298826744,0.03,2.419754e-06,0.030136624,0.060019298400000004,4.084304e-06,14695.110452111303
0,0.3,106,13.71336489999976,0.12585779999972146,-0.03,-1.921864e-06,-0.0298960645,0.03,2.385755e-06,0.0301420914,0.0600381559,4.3076189999999995e-06,13937.66623742722
0,0.3,107,13.836603599999762,0.12323500000002241,-0.03,-1.64294e-06,-0.0298887096,0.03,2.411786e-06,0.0301260227,0.0600147323,4.054726e-06,14801.180720966102
0,0.3,108,13.960658500000136,0.12405140000009851,-0.03,-1.909822e-06,-0.0298901283,0.03,1.699454e-06,0.0301412943,0.060031422599999995,3.609276e-06,16632.53865872269
0,0.3,109,14.086108099999365,0.1254434999991645,-0.03,-1.929604e-06,-0.0298965526,0.03,1.852486e-06,0.0301318731,0.0600284257,3.78209e-06,15871.760243674793
0,0.3,110,14.199058799999875,0.11294710000038322,-0.03,-2.142322e-06,-0.0299106604,0.03,2.105886e-06,0.0301244286,0.060035089,4.248208e-06,14131.861952145471
0,0.3,111,14.323395599999458,0.12433319999945525,-0.03,-2.138397e-06,-0.0299018131,0.03,2.134904e-06,0.0301396205,0.0600414336,4.273301e-06,14050.363782003657
0,0.3,112,14.439041099999486,0.1156379999993078,-0.03,-2.364344e-06,-0.0298907022,0.03,2.093603e-06,0.0301302568,0.060020959,4.457947e-06,13463.81170525356
0,0.3,113,14.555150999999569,0.1161058999996385,-0.03,-2.13295e-06,-0.029927759,0.03,1.841599e-06,0.0301209153,0.0600486743,3.974549e-06,15108.298903850477
0,0.3,114,14.680202699999427,0.12504489999992074,-0.03,-2.368156e-06,-0.0298996072,0.03,1.908566e-06,0.0301379882,0.060037595400000004,4.276722e-06,14038.227268454672
0,0.3,115,14.803086699999767,0.12287949999972625,-0.03,-2.275829e-06,-0.0298994318,0.03,1.706763e-06,0.0301214573,0.0600208891,3.9825919999999996e-06,15070.810442043778
0,0.3,116,14.923772999999528,0.1206824000000779,-0.03,-2.372888e-06,-0.0299123122,0.03,1.698484e-06,0.0301312611,0.0600435733,4.071372e-06,14747.749235392886
0,0.3,117,15.04722589999983,0.12344800000028044,-0.03,-1.679583e-06,-0.0298754565,0.03,1.920378e-06,0.0301444284,0.0600198849,3.5999610000000002e-06,16672.370867351063
0,0.3,118,15.170631799999683,0.12340210000002116,-0.03,-2.051225e-06,-0.0298960204,0.03,2.109495e-06,0.030135752,0.0600317724,4.16072e-06,14428.217327770193
0,0.3,119,15.282633400000122,0.1119979000004605,-0.03,-1.697639e-06,-0.0298999079,0.03,2.221879e-06,0.0301215167,0.0600214246,3.9195179999999996e-06,15313.470840036965
0,0.3,120,15.40602349999972,0.12338619999991352,-0.03,-2.38047e-06,-0.0298966081,0.03,1.775033e-06,0.0301501627,0.060046770799999996,4.155503e-06,14449.940428390977
0,0.3,121,15.534101799999917,0.12807470000007015,-0.03,-2.147572e-06,-0.0298799339,0.03,1.929729e-06,0.0301281641,0.060008097999999996,4.077301e-06,14717.603139920255
0,0.3,122,15.654856999999538,0.12075169999934587,-0.03,-1.6629e-06,-0.0298886217,0.03,1.748053e-06,0.0301284032,0.0600170249,3.410953e-06,17595.383137791698
0,0.3,123,15.776787299999341,0.1219264999999723,-0.03,-1.715792e-06,-0.0298898811,0.03,2.188713e-06,0.0301405343,0.0600304154,3.904505e-06,15374.654508061842
0,0.3,124,15.893063200000142,0.11627080000016576,-0.03,-1.938234e-06,-0.0298938162,0.03,1.970916e-06,0.0301373568,0.060031173,3.90915e-06,15356.579563332183
