nplc,round,sample_index,sample_wall_time,sample_started_s,sample_ended_s,sample_elapsed_s,differential_resistance_ohm,compliance_hit,negative_source_voltage_v,negative_measured_voltage_v,negative_current_a,negative_resistance_ohm,positive_source_voltage_v,positive_measured_voltage_v,positive_current_a,positive_resistance_ohm
0.3,5,41,2026-05-27T21:56:08.900,17047.388355,17047.5506733,0.1623183000010613,48073.03128869748,False,-0.03,-0.0298816037,-5.456471e-07,54763.60765043927,0.03,0.0301243029,7.025768e-07,42876.88249882433
0.3,5,42,2026-05-27T21:56:09.083,17047.5507295,17047.7338783,0.18314880000252742,53767.06541659762,False,-0.03,-0.0298771243,-6.750641e-07,44258.20348023247,0.03,0.0301213128,4.408316e-07,68328.3884367636
0.3,5,43,2026-05-27T21:56:09.259,17047.7339271,17047.9100647,0.1761376000031305,28070.906880596027,False,-0.03,-0.0298788711,-9.655818e-07,30943.904597207613,0.03,0.0301157813,1.171672e-06,25703.25253142518
0.3,5,44,2026-05-27T21:56:09.418,17047.9101127,17048.0696554,0.15954269999929238,46836.23036762016,False,-0.03,-0.0298802101,-5.868702e-07,50914.51244244468,0.03,0.0301186028,6.94164e-07,43388.30996709711
0.3,5,45,2026-05-27T21:56:09.577,17048.069712,17048.2287734,0.15906139999788138,60179.021208100654,False,-0.03,-0.0298797637,-5.665391e-07,52740.86766473841,0.03,0.0301185038,4.304573e-07,69968.62127788285
0.3,5,46,2026-05-27T21:56:09.733,17048.2288245,17048.3845916,0.15576709999731975,61079.10932867259,False,-0.03,-0.029876643,-5.668195e-07,52709.27164644124,0.03,0.0301198269,4.154553e-07,72498.35758503983
0.3,5,47,2026-05-27T21:56:09.893,17048.3846444,17048.5437395,0.1590950999998313,42488.10166474872,False,-0.03,-0.0298794168,-7.339528e-07,40710.27019721159,0.03,0.0301253905,6.783204e-07,44411.741855323824
0.3,5,48,2026-05-27T21:56:10.049,17048.5437923,17048.7002884,0.15649610000036773,36693.78972036945,False,-0.03,-0.0298783328,-8.576171e-07,34838.77921743864,0.03,0.0301232384,7.775798e-07,38739.73886667324
0.3,5,49,2026-05-27T21:56:10.248,17048.7003408,17048.8983789,0.198038100003032,46656.851959526284,False,-0.03,-0.02988235,-5.978057e-07,49986.72645643893,0.03,0.0301156042,6.881352e-07,43764.08037257795
0.3,5,50,2026-05-27T21:56:10.403,17048.8984324,17049.0541836,0.15575119999994058,24431.358772957585,False,-0.03,-0.0298856817,-1.278254e-06,23380.08071948142,0.03,0.0301269705,1.178124e-06,25571.98605579718
0.3,5,51,2026-05-27T21:56:10.714,17049.0542475,17049.3648784,0.31063089999952354,30644.53319015248,False,-0.03,-0.029878269,-9.654393e-07,30947.848300768364,0.03,0.0301177084,9.923643e-07,30349.447677632095
0.3,5,52,2026-05-27T21:56:10.885,17049.36493,17049.5352513,0.17032130000006873,49319.987701595994,False,-0.03,-0.0298758864,-7.05348e-07,42356.23607070552,0.03,0.0301178344,5.1107e-07,58930.93783630423
0.3,5,53,2026-05-27T21:56:11.056,17049.5353064,17049.7063075,0.17100109999955748,26489.96356729675,False,-0.03,-0.029880557,-1.108185e-06,26963.509702802327,0.03,0.0301191575,1.156813e-06,26036.323502588577
0.3,5,54,2026-05-27T21:56:11.207,17049.7064006,17049.8572493,0.15084869999918737,34361.72148356295,False,-0.03,-0.0298829228,-6.018702e-07,49650.1119344337,0.03,0.0301245733,1.144477e-06,26321.693926570824
0.3,5,55,2026-05-27T21:56:11.365,17049.857301,17050.0161613,0.15886029999819584,24623.83577971146,False,-0.03,-0.0298766579,-1.259741e-06,23716.508314010578,0.03,0.0301183084,1.176718e-06,25595.179473756667
0.3,5,56,2026-05-27T21:56:11.561,17050.0162162,17050.212593,0.1963767999986885,26970.819191489627,False,-0.03,-0.0298809939,-1.219368e-06,24505.312506150723,0.03,0.0301152158,1.005118e-06,29961.87094450602
0.3,5,57,2026-05-27T21:56:11.722,17050.2126463,17050.3731976,0.1605513000031351,31310.97440229201,False,-0.03,-0.0298817058,-9.146793e-07,32669.052202230883,0.03,0.0301236882,1.001754e-06,30070.943764636824
0.3,5,58,2026-05-27T21:56:11.887,17050.3732494,17050.5378248,0.1645754000019224,34644.556742005036,False,-0.03,-0.0298795058,-8.950533e-07,33382.93462523405,0.03,0.0301230026,8.368929e-07,35993.85608361596
0.3,5,59,2026-05-27T21:56:12.039,17050.5378803,17050.6897935,0.15191320000303676,28796.8951945818,False,-0.03,-0.0298854043,-1.291147e-06,23146.399519187205,0.03,0.0301234809,7.927195e-07,38000.1764810882
0.3,5,60,2026-05-27T21:56:12.199,17050.6898455,17050.8490259,0.15918039999814937,60324.27605472166,False,-0.03,-0.0298846869,-5.536397e-07,53978.583725119424,0.03,0.0301229229,4.411109e-07,68288.77477296526
0.3,5,61,2026-05-27T21:56:12.437,17050.8490798,17051.087097,0.2380172000011953,44792.779104720714,False,-0.03,-0.0298809686,-5.512555e-07,54205.29790632475,0.03,0.0301247328,7.883734e-07,38211.24964388702
0.3,5,62,2026-05-27T21:56:12.625,17051.0871528,17051.2764648,0.18931200000224635,32197.782621999417,False,-0.03,-0.0298820526,-1.278251e-06,23377.29647776532,0.03,0.0301178778,5.852292e-07,51463.38870309274
0.3,5,63,2026-05-27T21:56:12.786,17051.2765189,17051.4369774,0.16045850000227802,25139.792386238358,False,-0.03,-0.0298788018,-1.234503e-06,24203.101815062415,0.03,0.0301184943,1.152044e-06,26143.527764564544
0.3,5,64,2026-05-27T21:56:13.011,17051.437034,17051.662396,0.22536200000104145,30319.755985197942,False,-0.03,-0.0298828509,-1.248943e-06,23926.512979375362,0.03,0.0301197855,7.300517e-07,41257.058232999116
0.3,5,65,2026-05-27T21:56:13.167,17051.6624464,17051.8188148,0.15636839999933727,31196.986128923818,False,-0.03,-0.029876028,-9.801632e-07,30480.666893023525,0.03,0.0301212202,9.430113e-07,31941.526257426605
0.3,5,66,2026-05-27T21:56:13.328,17051.8188803,17051.9790588,0.16017849999843747,26861.00613518245,False,-0.03,-0.0298808617,-1.262967e-06,23659.257684484237,0.03,0.0301196314,9.707726e-07,31026.453981086815
0.3,5,67,2026-05-27T21:56:13.485,17051.9791103,17052.1366177,0.15750740000294172,24491.56978618946,False,-0.03,-0.029882137,-1.296054e-06,23056.243798483705,0.03,0.0301203966,1.153872e-06,26103.758995798493
0.3,5,68,2026-05-27T21:56:13.643,17052.1366724,17052.2938185,0.15714609999849927,26221.88088601742,False,-0.03,-0.0298783111,-1.189354e-06,25121.461818768843,0.03,0.0301242225,1.098908e-06,27412.870322174374
0.3,5,69,2026-05-27T21:56:13.803,17052.2938681,17052.4537812,0.15991310000026715,32602.561524971392,False,-0.03,-0.0298780241,-1.015912e-06,29410.05136271646,0.03,0.0301210502,8.244058e-07,36536.67914514915
0.3,5,70,2026-05-27T21:56:13.964,17052.4538295,17052.6152586,0.16142910000053234,41871.912376941895,False,-0.03,-0.0298782825,-9.50442e-07,31436.197579652413,0.03,0.0301204204,4.824685e-07,62429.81749067555
3.0,5,0,2026-05-27T21:56:17.078,17055.0573632,17055.7289562,0.6715929999991204,35209.28593153399,False,-0.03,-0.0298818003,-9.12214e-07,32757.445402065743,0.03,0.0301185868,7.918929e-07,38033.661875235906
3.0,5,1,2026-05-27T21:56:17.703,17055.729015,17056.3544048,0.6253897999995388,35180.13337240737,False,-0.03,-0.0298806828,-9.10377e-07,32822.317347648284,0.03,0.0301183381,7.951032e-07,37879.78478768542
3.0,5,2,2026-05-27T21:56:18.325,17056.354457,17056.9754912,0.6210341999976663,35108.0194131559,False,-0.03,-0.029880136,-9.131389e-07,32722.44343111437,0.03,0.0301189566,7.958465e-07,37845.18321058144
3.0,5,3,2026-05-27T21:56:18.962,17056.9755538,17057.6122964,0.6367425999997067,35226.8752658972,False,-0.03,-0.0298804214,-9.121578e-07,32757.951968398447,0.03,0.0301178446,7.91038e-07,38073.827805996676
3.0,5,4,2026-05-27T21:56:19.593,17057.6123501,17058.2438974,0.6315472999995109,35192.50012669537,False,-0.03,-0.0298805797,-9.087923e-07,32879.43757886153,0.03,0.0301182973,7.960845e-07,37833.04071364283
3.0,5,5,2026-05-27T21:56:20.217,17058.2439553,17058.8679133,0.6239580000001297,35110.22592237784,False,-0.03,-0.0298806531,-9.126625e-07,32740.09077835454,0.03,0.0301192506,7.962386e-07,37826.91595207768
3.0,5,6,2026-05-27T21:56:20.850,17058.86797,17059.5011635,0.6331935000016529,35225.20565403438,False,-0.03,-0.0298808906,-9.128869e-07,32732.30298298727,0.03,0.0301189701,7.904349e-07,38104.30194820598
3.0,5,7,2026-05-27T21:56:21.472,17059.5012218,17060.1234256,0.6222037999978056,35336.81549792939,False,-0.03,-0.0298803916,-9.069133e-07,32947.35185822062,0.03,0.0301183196,7.909961e-07,38076.44513038686
3.0,5,8,2026-05-27T21:56:22.106,17060.1234798,17060.7570486,0.6335687999999209,35229.57716615875,False,-0.03,-0.0298809081,-9.083018e-07,32897.55464538329,0.03,0.0301179753,7.947809e-07,37894.68934142731
3.0,5,9,2026-05-27T21:56:22.735,17060.7571038,17061.3853939,0.6282901000013226,35167.20962642715,False,-0.03,-0.0298809128,-9.147651e-07,32665.121133283286,0.03,0.030118275,7.913466e-07,38059.52410738859
3.0,5,10,2026-05-27T21:56:23.357,17061.3854558,17062.0071708,0.6217150000011316,35284.03103576007,False,-0.03,-0.029881627,-9.083293e-07,32897.35011300417,0.03,0.0301189701,7.921736e-07,38020.668828145754
3.0,5,11,2026-05-27T21:56:23.979,17062.0072216,17062.6305143,0.6232926999982737,35179.274136801534,False,-0.03,-0.0298802496,-9.118772e-07,32767.843740363285,0.03,0.0301183085,7.936315e-07,37949.99127428787
3.0,5,12,2026-05-27T21:56:24.602,17062.6305795,17063.2525368,0.6219572999980301,35190.36001331119,False,-0.03,-0.0298814564,-9.094516e-07,32856.56586892584,0.03,0.0301192124,7.955798e-07,37858.191472433056
3.0,5,13,2026-05-27T21:56:25.223,17063.2525914,17063.8734532,0.620861800001876,35065.40926316803,False,-0.03,-0.0298806976,-9.139245e-07,32694.930051661817,0.03,0.0301183356,7.971359e-07,37783.18803606763
3.0,5,14,2026-05-27T21:56:25.847,17063.8735127,17064.4983802,0.6248674999987998,35136.02015821396,False,-0.03,-0.0298801939,-9.11723e-07,32773.32468304518,0.03,0.0301184817,7.958886e-07,37842.584628049706
3.0,5,15,2026-05-27T21:56:26.478,17064.4984346,17065.1288217,0.6303871000018262,35216.56546309804,False,-0.03,-0.0298809009,-9.106151e-07,32813.9747517914,0.03,0.0301185407,7.931127e-07,37975.10832949718
3.0,5,16,2026-05-27T21:56:27.099,17065.1288753,17065.7498768,0.6210014999996929,35223.26008474321,False,-0.03,-0.0298804769,-9.100538e-07,32833.747741067615,0.03,0.0301189934,7.93351e-07,37964.272308221705
3.0,5,17,2026-05-27T21:56:27.727,17065.749931,17066.3781315,0.628200500003004,35114.3415154633,False,-0.03,-0.0298816263,-9.118916e-07,32768.836010771454,0.03,0.0301189408,7.968281e-07,37798.54249617954
3.0,5,18,2026-05-27T21:56:28.368,17066.3781848,17067.0191546,0.6409697999988566,35192.06254411461,False,-0.03,-0.0298813776,-9.121574e-07,32759.014617433353,0.03,0.0301187734,7.927768e-07,37991.491930641765
3.0,5,19,2026-05-27T21:56:28.997,17067.0192097,17067.647059,0.6278492999990704,35182.23798838956,False,-0.03,-0.029881435,-9.102361e-07,32828.22445736881,0.03,0.0301182059,7.951597e-07,37876.926987119696
10.0,5,0,2026-05-27T21:56:35.977,17072.8877882,17074.6284771,1.7406888999976218,35139.71409845221,False,-0.03,-0.0298805493,-9.12495e-07,32745.9868821199,0.03,0.0301191737,7.949669e-07,37887.33052910757
10.0,5,1,2026-05-27T21:56:37.717,17074.628532,17076.3681767,1.7396447000028274,35185.173573725726,False,-0.03,-0.0298793623,-9.111071e-07,32794.56641266433,0.03,0.0301188179,7.941049e-07,37928.00913330216
10.0,5,2,2026-05-27T21:56:39.457,17076.3682333,17078.1081611,1.739927800001169,35173.15164718486,False,-0.03,-0.0298799749,-9.122048e-07,32755.7746900696,0.03,0.0301188585,7.936086e-07,37951.779378398875
10.0,5,3,2026-05-27T21:56:41.198,17078.1082543,17079.8491722,1.740917899998749,35155.404814717236,False,-0.03,-0.0298800218,-9.123731e-07,32749.783832951674,0.03,0.0301185545,7.942941e-07,37918.64310713122
10.0,5,4,2026-05-27T21:56:42.949,17079.8492259,17081.5999045,1.7506785999976273,35191.72499750723,False,-0.03,-0.0298805705,-9.117463e-07,32772.900202611185,0.03,0.0301188572,7.931837e-07,37972.108100557285
10.0,5,5,2026-05-27T21:56:44.689,17081.5999589,17083.3393057,1.7393468000009307,35170.49039604826,False,-0.03,-0.0298801702,-9.117547e-07,32772.15922221185,0.03,0.0301187028,7.941889e-07,37923.85262498632
10.0,5,6,2026-05-27T21:56:46.426,17083.3393581,17085.0771074,1.7377493000021786,35122.28638121799,False,-0.03,-0.0298796155,-9.135003e-07,32708.927955469746,0.03,0.0301194632,7.947905e-07,37896.10369021773
7.0,5,0,2026-05-27T21:56:51.724,17089.1148578,17090.3750533,1.2601954999990994,35143.247919298075,False,-0.03,-0.0298787808,-9.128022e-07,32733.028908124892,0.03,0.0301198947,7.944582e-07,37912.49772486457
7.0,5,1,2026-05-27T21:56:52.996,17090.3751082,17091.6463729,1.2712646999971184,35166.211648984085,False,-0.03,-0.0298793061,-9.111437e-07,32793.187397333706,0.03,0.0301199057,7.950171e-07,37885.858933097166
7.0,5,2,2026-05-27T21:56:54.263,17091.6464284,17092.9137868,1.2673584000003757,35174.44599272945,False,-0.03,-0.0298790021,-9.113721e-07,32784.63549630277,0.03,0.0301201011,7.943862e-07,37916.193785843716
7.0,5,3,2026-05-27T21:56:55.532,17092.913842,17094.1824471,1.26860509999824,35179.03384132831,False,-0.03,-0.0298796559,-9.110235e-07,32797.8980783701,0.03,0.0301196568,7.945183e-07,37909.33047105397
7.0,5,4,2026-05-27T21:56:56.802,17094.1825014,17095.452457,1.269955600000685,35160.84006566551,False,-0.03,-0.0298808035,-9.11738e-07,32773.45410633318,0.03,0.0301199957,7.947286e-07,37899.725390529544
7.0,5,5,2026-05-27T21:56:58.070,17095.4525096,17096.7213232,1.268813599999703,35181.990187630254,False,-0.03,-0.0298802624,-9.110293e-07,32798.355003510864,0.03,0.0301204828,7.944099e-07,37915.543096832
7.0,5,6,2026-05-27T21:56:59.333,17096.7213778,17097.9831068,1.261728999998013,35141.75533869812,False,-0.03,-0.0298800138,-9.129523e-07,32728.997780059268,0.03,0.0301199123,7.944162e-07,37914.52427581412
7.0,5,7,2026-05-27T21:57:00.592,17097.9831717,17099.2431695,1.2599977999998373,35160.32187660127,False,-0.03,-0.0298802003,-9.125917e-07,32742.13462603265,0.03,0.0301193138,7.938635e-07,37940.16704383058
7.0,5,8,2026-05-27T21:57:01.855,17099.2432283,17100.5055354,1.2623070999979973,35150.50547941017,False,-0.03,-0.0298803916,-9.122132e-07,32755.929863764308,0.03,0.0301198973,7.947406e-07,37899.02931849713
7.0,5,9,2026-05-27T21:57:03.115,17100.5055893,17101.7658109,1.2602216000013868,35168.533142392276,False,-0.03,-0.0298802675,-9.123632e-07,32750.408499597528,0.03,0.0301199334,7.937131e-07,37948.136927562366
1.0,5,0,2026-05-27T21:57:04.844,17103.2593545,17103.4950156,0.23566109999956097,34706.61849865953,False,-0.03,-0.0298814796,-9.279859e-07,32200.359509772723,0.03,0.0301206309,8.008518e-07,37610.742586830675
1.0,5,1,2026-05-27T21:57:05.069,17103.4950721,17103.7195115,0.22443940000084694,35291.26767740874,False,-0.03,-0.0298816565,-9.038424e-07,33060.69343505018,0.03,0.0301187993,7.963078e-07,37823.06201195065
1.0,5,2,2026-05-27T21:57:05.296,17103.7195666,17103.9476581,0.22809150000102818,35575.87521598421,False,-0.03,-0.0298809105,-8.971124e-07,33307.87814325161,0.03,0.0301186462,7.894113e-07,38153.30006043745
1.0,5,3,2026-05-27T21:57:05.522,17103.9477127,17104.1723213,0.22460860000137473,35656.282726464604,False,-0.03,-0.0298817331,-9.03254e-07,33082.31471989053,0.03,0.0301170154,7.794438e-07,38639.110863413116
1.0,5,4,2026-05-27T21:57:05.747,17104.1723785,17104.3975659,0.22518739999941317,35520.78072631635,False,-0.03,-0.0298799062,-9.040546e-07,33050.99736232745,0.03,0.030120937,7.851212e-07,38364.697068427144
1.0,5,5,2026-05-27T21:57:05.973,17104.397622,17104.6237646,0.2261426000004576,35372.43128531814,False,-0.03,-0.0298810109,-9.091432e-07,32867.221467421194,0.03,0.0301192033,7.870991e-07,38266.08784078142
1.0,5,6,2026-05-27T21:57:06.200,17104.6238188,17104.8510018,0.22718300000269664,35058.0355916883,False,-0.03,-0.029880229,-9.208784e-07,32447.529445798707,0.03,0.030120442,7.905886e-07,38098.75578777635
1.0,5,7,2026-05-27T21:57:06.426,17104.8510555,17105.076453,0.22539750000214553,34805.16609528382,False,-0.03,-0.0298813099,-9.257582e-07,32277.66159673228,0.03,0.0301199111,7.981589e-07,37736.735254095394
1.0,5,8,2026-05-27T21:57:06.652,17105.0765108,17105.3027065,0.22619569999733358,34871.04351851394,False,-0.03,-0.0298795643,-9.186073e-07,32527.02683725679,0.03,0.0301207911,8.020282e-07,37555.77559492297
1.0,5,9,2026-05-27T21:57:06.878,17105.3027581,17105.5292153,0.22645720000218716,35164.68789263628,False,-0.03,-0.0298820464,-9.065355e-07,32962.908126598464,0.03,0.0301206667,7.997988e-07,37660.30494169283
1.0,5,10,2026-05-27T21:57:07.104,17105.5292738,17105.7547203,0.2254465000005439,35136.34215906364,False,-0.03,-0.029882625,-9.109089e-07,32805.28382146667,0.03,0.0301205041,7.968138e-07,37801.182785739904
1.0,5,11,2026-05-27T21:57:07.331,17105.7547756,17105.981559,0.22678340000129538,35234.19476166777,False,-0.03,-0.0298812955,-9.10951e-07,32802.308247095614,0.03,0.0301199837,7.919765e-07,38031.41090676301
1.0,5,12,2026-05-27T21:57:07.558,17105.9816124,17106.2086955,0.22708310000234633,35339.331821215084,False,-0.03,-0.0298810334,-9.15662e-07,32633.257031524732,0.03,0.0301194624,7.82177e-07,38507.22074415382
1.0,5,13,2026-05-27T21:57:07.784,17106.2087511,17106.4348906,0.22613950000231853,34642.23939315786,False,-0.03,-0.0298813873,-9.334133e-07,32013.029276527344,0.03,0.0301201942,7.98622e-07,37715.20719439234
1.0,5,14,2026-05-27T21:57:08.008,17106.4349417,17106.6589882,0.22404649999953108,34925.86023047055,False,-0.03,-0.0298801965,-9.157887e-07,32627.82834075153,0.03,0.0301175208,8.020707e-07,37549.70827384668
1.0,5,15,2026-05-27T21:57:08.232,17106.6590426,17106.8831815,0.22413890000098036,34889.85981250804,False,-0.03,-0.0298809378,-9.151145e-07,32652.67657763045,0.03,0.0301180516,8.045539e-07,37434.47343925622
1.0,5,16,2026-05-27T21:57:08.457,17106.883233,17107.1078406,0.2246076000010362,35508.085460102775,False,-0.03,-0.0298804356,-8.954294e-07,33369.95144452483,0.03,0.0301197637,7.943322e-07,37918.34663129607
1.0,5,17,2026-05-27T21:57:08.681,17107.1078992,17107.3317924,0.22389320000002044,35133.64149094947,False,-0.03,-0.0298803543,-9.022856e-07,33116.293000797086,0.03,0.0301210789,8.055201e-07,37393.32997401306
1.0,5,18,2026-05-27T21:57:08.906,17107.3318509,17107.5569192,0.22506830000202172,35204.321369727135,False,-0.03,-0.02988001,-9.121719e-07,32756.99459718064,0.03,0.0301192817,7.921442e-07,38022.47330725895
1.0,5,19,2026-05-27T21:57:09.120,17107.5569767,17107.7715514,0.21457469999950263,35184.74675561138,False,-0.03,-0.0298808239,-9.156644e-07,32632.942702588414,0.03,0.0301207451,7.896646e-07,38143.71962476221
1.0,5,20,2026-05-27T21:57:09.335,17107.7716062,17107.9861429,0.21453670000119018,35193.94052371258,False,-0.03,-0.0298814313,-9.068709e-07,32950.038754138,0.03,0.0301179235,7.979497e-07,37744.1378823753
1.0,5,21,2026-05-27T21:57:09.558,17107.9861909,17108.2091922,0.22300130000076024,35136.43285742269,False,-0.03,-0.0298809243,-9.140218e-07,32691.697615964957,0.03,0.0301194012,7.936167e-07,37952.07585727468
1.0,5,22,2026-05-27T21:57:09.792,17108.2092467,17108.4435837,0.23433699999804958,35485.46769932189,False,-0.03,-0.0298793605,-9.025385e-07,33105.9123793611,0.03,0.0301199225,7.882743e-07,38209.95115532753
1.0,5,23,2026-05-27T21:57:10.018,17108.443645,17108.6687192,0.2250741999996535,34775.853858119204,False,-0.03,-0.0298819669,-9.213827e-07,32431.656140277,0.03,0.0301213381,8.040474e-07,37462.1422816615
1.0,5,24,2026-05-27T21:57:10.243,17108.6687747,17108.8939932,0.2252184999997553,34826.56243334143,False,-0.03,-0.0298814169,-9.238215e-07,32345.444330966533,0.03,0.030120066,7.99044e-07,37695.12817817291
1.0,5,25,2026-05-27T21:57:10.477,17108.8940504,17109.1278359,0.233785500000522,34798.65640827909,False,-0.03,-0.0298784781,-9.192383e-07,32503.517423066467,0.03,0.0301203074,8.049313e-07,37419.72439138595
1.0,5,26,2026-05-27T21:57:10.702,17109.1279262,17109.3529879,0.22506170000269776,35456.06936576731,False,-0.03,-0.0298786359,-8.97617e-07,33286.619905817286,0.03,0.0301201495,7.945837e-07,37906.830331404984
1.0,5,27,2026-05-27T21:57:10.926,17109.3530416,17109.5778999,0.2248583000000508,35463.29365800585,False,-0.03,-0.029879755,-8.964824e-07,33329.99621632282,0.03,0.0301208717,7.954255e-07,37867.621417719194
1.0,5,28,2026-05-27T21:57:11.154,17109.577958,17109.8052422,0.2272841999983939,35409.598651555236,False,-0.03,-0.029880721,-9.02876e-07,33095.04405920635,0.03,0.0301213786,7.916391e-07,38049.38209848401
1.0,5,29,2026-05-27T21:57:11.368,17109.8052957,17110.0185351,0.2132394000000204,35238.96728582187,False,-0.03,-0.0298800993,-9.21382e-07,32429.653824363835,0.03,0.030118887,7.812498e-07,38552.18522935942
1.0,5,30,2026-05-27T21:57:11.584,17110.0185852,17110.234162,0.21557680000114487,35405.75724696754,False,-0.03,-0.0298809984,-9.137702e-07,32700.780130496703,0.03,0.0301191309,7.808731e-07,38571.095482735924
1.0,5,31,2026-05-27T21:57:11.807,17110.2342159,17110.4578048,0.2235889000003226,34952.863855563104,False,-0.03,-0.0298817644,-9.230226e-07,32373.81663244215,0.03,0.0301211354,7.936579e-07,37952.29077918836
1.0,5,32,2026-05-27T21:57:12.042,17110.4578597,17110.6925625,0.23470280000037747,35109.087076938995,False,-0.03,-0.0298803344,-9.156216e-07,32633.93349392369,0.03,0.0301205758,7.933636e-07,37965.66391500694
1.0,5,33,2026-05-27T21:57:12.270,17110.6926157,17110.9204877,0.22787199999947916,34848.79524306949,False,-0.03,-0.0298817835,-9.262206e-07,32262.05884429692,0.03,0.0301214367,7.955956e-07,37860.23540100021
1.0,5,34,2026-05-27T21:57:12.495,17110.9205417,17111.1453998,0.2248580999985279,35294.158654382074,False,-0.03,-0.0298813914,-9.085115e-07,32890.493295902146,0.03,0.0301180889,7.914718e-07,38053.268480317296
1.0,5,35,2026-05-27T21:57:12.721,17111.1454547,17111.3716764,0.22622169999885955,35277.16555977885,False,-0.03,-0.0298804349,-9.075878e-07,32922.91379412548,0.03,0.0301228523,7.933223e-07,37970.509968016784
1.0,5,36,2026-05-27T21:57:12.946,17111.3717286,17111.5973073,0.2255786999994598,35417.29677040563,False,-0.03,-0.0298820896,-8.9972e-07,33212.654603654475,0.03,0.0301211402,7.944587e-07,37914.04159838642
1.0,5,37,2026-05-27T21:57:13.172,17111.5973729,17111.8228885,0.22551559999919846,35493.55571542228,False,-0.03,-0.0298799471,-9.039268e-07,33055.71546280075,0.03,0.0301196337,7.865091e-07,38295.34038449142
1.0,5,38,2026-05-27T21:57:13.397,17111.8229418,17112.0479938,0.22505199999795877,35383.08819197612,False,-0.03,-0.0298808309,-9.0704e-07,32943.23392573646,0.03,0.030119542,7.886959e-07,38189.043457687556
1.0,5,39,2026-05-27T21:57:13.631,17112.0480453,17112.282135,0.23408970000309637,34975.64915335123,False,-0.03,-0.0298806731,-9.171768e-07,32578.96743572232,0.03,0.0301216654,7.983693e-07,37728.98757504829
1.0,5,40,2026-05-27T21:57:13.856,17112.282189,17112.5075156,0.22532659999706084,34852.982469653834,False,-0.03,-0.0298795683,-9.200375e-07,32476.46786136435,0.03,0.0301190638,8.014402e-07,37581.174241072506
1.0,5,41,2026-05-27T21:57:14.082,17112.5076494,17112.7338784,0.22622899999987567,34915.03421319429,False,-0.03,-0.0298820265,-9.106162e-07,32815.17119945812,0.03,0.0301206085,8.079167e-07,37281.82435144613
1.0,5,42,2026-05-27T21:57:14.309,17112.7339331,17112.9591911,0.22525799999857554,35155.31173279074,False,-0.03,-0.0298802331,-9.088483e-07,32877.03030307699,0.03,0.030119805,7.97865e-07,37750.50290462672
1.0,5,43,2026-05-27T21:57:14.535,17112.9592449,17113.1853674,0.2261225000002014,35610.1682833752,False,-0.03,-0.0298800992,-9.017815e-07,33134.52227618331,0.03,0.0301189107,7.831027e-07,38460.997133581586
1.0,5,44,2026-05-27T21:57:14.762,17113.1854247,17113.4121983,0.22677359999943292,35623.98903348698,False,-0.03,-0.0298793849,-9.083859e-07,32892.8321102298,0.03,0.0301204825,7.758687e-07,38821.623426747334
1.0,5,45,2026-05-27T21:57:14.985,17113.4122513,17113.6356849,0.2234336000001349,35199.672898207886,False,-0.03,-0.0298797053,-9.117931e-07,32770.26915426318,0.03,0.0301175986,7.926916e-07,37994.09328924389
1.0,5,46,2026-05-27T21:57:15.209,17113.6357417,17113.8599868,0.22424509999837028,34921.83773713279,False,-0.03,-0.0298810444,-9.23825e-07,32344.918572240415,0.03,0.0301201381,7.943315e-07,37918.851386354436
1.0,5,47,2026-05-27T21:57:15.435,17113.8600412,17114.0858734,0.2258321999979671,34706.2293606479,False,-0.03,-0.0298801549,-9.256323e-07,32280.80405145758,0.03,0.0301198703,8.031647e-07,37501.48668137432
1.0,5,48,2026-05-27T21:57:15.661,17114.0859305,17114.3115033,0.22557279999819002,35020.73783999161,False,-0.03,-0.0298795762,-9.12044e-07,32761.11262175948,0.03,0.0301205399,8.012299e-07,37592.880520310086
1.0,5,49,2026-05-27T21:57:15.885,17114.3115581,17114.5359504,0.2243923000023642,35028.46855276591,False,-0.03,-0.0298798488,-9.04516e-07,33034.07435578807,0.03,0.0301217881,8.084232e-07,37259.92537077115
1.0,5,50,2026-05-27T21:57:16.110,17114.536009,17114.7607271,0.2247181000020646,35381.17789072502,False,-0.03,-0.0298791362,-8.987953e-07,33243.538545428535,0.03,0.0301194515,7.969817e-07,37791.8984839928
1.0,5,51,2026-05-27T21:57:16.323,17114.7607813,17114.973993,0.2132117000001017,35558.106517151864,False,-0.03,-0.0298798084,-8.963974e-07,33333.216272157864,0.03,0.0301182559,7.909271e-07,38079.686357946266
1.0,5,52,2026-05-27T21:57:16.539,17114.9740466,17115.189953,0.2159064000006765,35163.099024401396,False,-0.03,-0.0298804397,-9.085967e-07,32886.361682801624,0.03,0.0301196572,7.977403e-07,37756.21865913005
1.0,5,53,2026-05-27T21:57:16.772,17115.1900043,17115.4235303,0.23352599999998347,35523.41373741472,False,-0.03,-0.0298802102,-9.021185e-07,33122.2674183048,0.03,0.0301190594,7.868878e-07,38276.180416064395
0.7,5,0,2026-05-27T21:57:18.374,17116.8280865,17117.0244837,0.1963971999975911,35942.244338893055,False,-0.03,-0.0298973809,-7.41341e-07,40328.78378505978,0.03,0.0301020499,9.27988e-07,32437.973228102088
0.7,5,1,2026-05-27T21:57:18.556,17117.0245403,17117.2076467,0.18310639999981504,34083.487511037856,False,-0.03,-0.0298938555,-8.288914e-07,36064.86386515773,0.03,0.0301035257,9.31415e-07,32320.20710424462
