nplc,pair,elapsed_s_total,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm
5.0,48,50.82155969999985,-0.03,-1.98231e-06,-0.0298918587,0.03,1.988094e-06,0.0301394055,0.060031264200000004,3.970403999999999e-06,15119.686611236542
5.0,49,50.82155969999985,-0.03,-1.983439e-06,-0.0298921917,0.03,1.989392e-06,0.0301389302,0.0600311219,3.972831e-06,15110.414185753181
5.0,50,50.82155969999985,-0.03,-1.982321e-06,-0.0298926049,0.03,1.988883e-06,0.0301389255,0.060031530400000005,3.9712039999999995e-06,15116.707779303208
5.0,51,50.82155969999985,-0.03,-1.983622e-06,-0.0298931578,0.03,1.988696e-06,0.0301389895,0.060032147300000005,3.972318e-06,15112.623737575896
5.0,52,50.82155969999985,-0.03,-1.982768e-06,-0.0298932467,0.03,1.989103e-06,0.0301382818,0.0600315285,3.971871e-06,15114.168738108565
5.0,53,50.82155969999985,-0.03,-1.983027e-06,-0.02989335,0.03,1.988642e-06,0.0301389838,0.060032333800000004,3.971669e-06,15115.140209317546
5.0,54,50.82155969999985,-0.03,-1.982761e-06,-0.029893372,0.03,1.988773e-06,0.0301393533,0.060032725300000006,3.971534e-06,15115.752578222926
5.0,55,50.82155969999985,-0.03,-1.98285e-06,-0.0298936362,0.03,1.988381e-06,0.0301389841,0.0600326203,3.971231e-06,15116.879451233131
5.0,56,50.82155969999985,-0.03,-1.983238e-06,-0.0298939891,0.03,1.989086e-06,0.0301388894,0.0600328785,3.972324e-06,15112.784984306416
5.0,57,50.82155969999985,-0.03,-1.98301e-06,-0.0298929447,0.03,1.989869e-06,0.0301393198,0.0600322645,3.972879e-06,15110.519222961486
5.0,58,50.82155969999985,-0.03,-1.983351e-06,-0.0298929743,0.03,1.990074e-06,0.0301392558,0.0600322301,3.973425e-06,15108.434184614029
5.0,59,50.82155969999985,-0.03,-1.984137e-06,-0.0298931675,0.03,1.990639e-06,0.0301396345,0.060032802,3.974776000000001e-06,15103.442810362141
